date,time,ampm,Year,Block address,District,PSA,FIELD CONTACT TYPE,REASON FOR STOP,Data Type,Race,Ethnicity,Sex,Age
5/24/17,8:16:19,PM,2017,1800 BLOCK OF EDWIN STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,27
5/24/17,11:12:59,PM,2017,3900 BLOCK OF MINNESOTA AVENUE NE,6D,603,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,31
5/25/17,5:29:20,PM,2017,,2D,206,Vehicle Stop,Suspicious Activity,Person,White,Unknown,Male,22
5/25/17,7:27:39,PM,2017,2700 BLOCK OF K STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,26
5/25/17,7:39:04,PM,2017,3200 BLOCK OF M STREET NW,2D,206,Vehicle Stop,Moving Violation,Person,Asian,Not Hispanic Or Latino,Female,29
5/25/17,7:47:39,PM,2017,1600 BLOCK OF 23RD STREET NW,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,50
5/25/17,10:01:30,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,19
5/25/17,10:01:30,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,20
5/25/17,10:01:30,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
5/25/17,10:01:30,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
5/25/17,10:01:30,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
5/25/17,10:31:51,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
5/25/17,11:54:19,PM,2017,2100 BLOCK OF P STREET NW,2D,208,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,47
5/26/17,2:27:01,AM,2017,1400 BLOCK OF RHODE ISLAND AVENUE NW,2D,208,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,47
5/26/17,2:37:10,AM,2017,1600 BLOCK OF 34TH STREET NW,2D,206,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,45
5/26/17,3:45:35,AM,2017,1600 BLOCK OF MONTELLO AVENUE NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,25
5/26/17,3:53:59,AM,2017,1300 BLOCK OF FLORIDA AVENUE NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,26
5/26/17,2:56:21,PM,2017,500 BLOCK OF 15TH STREET SE,1D,108,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,18
5/26/17,5:33:15,PM,2017,600 BLOCK OF 19TH STREET NE,5D,507,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,20
5/26/17,7:21:32,PM,2017,1300 BLOCK OF RANDOLPH STREET NW,4D,404,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Female,30
5/26/17,7:21:32,PM,2017,1300 BLOCK OF RANDOLPH STREET NW,4D,404,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,44
5/26/17,7:21:32,PM,2017,1300 BLOCK OF RANDOLPH STREET NW,4D,404,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Female,82
5/26/17,9:03:45,PM,2017,UNIT BLOCK OF FLORIDA AVENUE NE,5D,501,Pedestrian Stop,Suspicious Activity,Person,White,Not Hispanic Or Latino,Female,59
5/26/17,9:03:45,PM,2017,UNIT BLOCK OF FLORIDA AVENUE NE,5D,501,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,61
5/26/17,10:21:03,PM,2017,400 BLOCK OF 8TH STREET SE,1D,107,Pedestrian Stop,Other,Person,Black,Unknown,Male,49
5/26/17,11:11:55,PM,2017,1400 BLOCK OF RHODE ISLAND AVENUE NW,2D,208,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,56
5/27/17,7:38:04,PM,2017,1200 BLOCK OF 24TH STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,34
5/27/17,9:31:47,PM,2017,1800 BLOCK OF S STREET NW,2D,208,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,67
5/27/17,11:18:52,PM,2017,900 BLOCK OF INGRAHAM ST NW,4D,403,Pedestrian Stop,Other,Person,Black,Unknown,Male,22
5/27/17,11:57:44,PM,2017,2300 BLOCK OF E STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,53
5/28/17,4:13:54,PM,2017,1200 BLOCK OF H STREET NE,1D,104,Vehicle Stop,Registration Violation,Person,Black,Not Hispanic Or Latino,Male,21
5/28/17,4:13:54,PM,2017,1200 BLOCK OF H STREET NE,1D,104,Vehicle Stop,Registration Violation,Person,Black,Unknown,Male,40
5/28/17,4:52:24,PM,2017,NANNIE HELEN BURROUGHS AVENUE NE,6D,602,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,38
5/28/17,6:21:31,PM,2017,700 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
5/28/17,6:21:31,PM,2017,700 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107,Pedestrian Stop,Juvenile Contact,Person,Unknown,Hispanic Or Latino,Male,Juvenile
5/28/17,7:00:56,PM,2017,1500 BLOCK OF POTOMAC AVENUE SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,21
5/28/17,7:00:56,PM,2017,1500 BLOCK OF POTOMAC AVENUE SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,22
5/28/17,11:39:46,PM,2017,1800 BLOCK OF NORTH CAPITOL STREET NE,5D,502,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,28
5/28/17,11:39:46,PM,2017,1800 BLOCK OF NORTH CAPITOL STREET NE,5D,502,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,33
5/29/17,8:18:26,PM,2017,3700 BLOCK OF DAVENPORT STREET NW,2D,202,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Female,28
5/29/17,8:28:03,PM,2017,4800 BLOCK OF RENO ROAD NW,2D,202,Vehicle Stop,Moving Violation,Person,Unknown,Not Hispanic Or Latino,Male,58
5/29/17,8:50:30,PM,2017,4400 BLOCK OF 36TH STREET NW,2D,203,Vehicle Stop,Moving Violation,Person,White,Unknown,Male,Unknown
5/29/17,8:55:20,PM,2017,500 BLOCK OF KENNEDY STREET NW,4D,403,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,18
5/29/17,8:55:20,PM,2017,500 BLOCK OF KENNEDY STREET NW,4D,403,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,19
5/29/17,8:55:20,PM,2017,500 BLOCK OF KENNEDY STREET NW,4D,403,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,23
5/30/17,1:02:55,AM,2017,UNIT BLOCK OF Q STREET NW,5D,501,Vehicle Stop,Equipment Violation,Person,Asian,Unknown,Male,50
5/30/17,1:26:29,AM,2017,3300 BLOCK OF MINNESOTA AVENUE SE,6D,605,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
5/30/17,1:33:27,AM,2017,,3D,302,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Male,27
5/30/17,4:50:15,AM,2017,,5D,503,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,46
5/30/17,3:34:27,PM,2017,UNIT BLOCK OF O STREET NW,5D,501,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
5/30/17,6:01:21,PM,2017,1300 BLOCK OF W STREET NE,5D,505,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,21
5/30/17,6:01:21,PM,2017,1300 BLOCK OF W STREET NE,5D,505,Pedestrian Stop,Community Policing,Person,Black,Unknown,Male,Unknown
5/30/17,8:13:43,PM,2017,3000 BLOCK OF VAN NESS STREET NW,2D,203,Vehicle Stop,Moving Violation,Person,White,Unknown,Male,60
5/30/17,8:22:25,PM,2017,3600 BLOCK OF ELLICOTT STREET NW,2D,203,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,55
5/30/17,8:29:56,PM,2017,4000 BLOCK OF CONNECTICUT AVENUE NW,2D,203,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,29
5/30/17,10:14:52,PM,2017,100 BLOCK OF 19TH STREET SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,21
5/30/17,10:14:52,PM,2017,100 BLOCK OF 19TH STREET SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,25
5/30/17,10:23:48,PM,2017,700 BLOCK OF 15TH STREET NE,1D,108,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Female,37
5/30/17,10:23:48,PM,2017,700 BLOCK OF 15TH STREET NE,1D,108,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,52
5/30/17,11:36:15,PM,2017,,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,39
5/30/17,11:43:37,PM,2017,1800 BLOCK OF M STREET NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,24
5/30/17,11:50:01,PM,2017,1000 BLOCK OF 44TH STREET NE,6D,602,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Male,45
5/31/17,1:37:20,AM,2017,400 BLOCK OF NEWTON PLACE NW,4D,409,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,28
5/31/17,1:56:40,AM,2017,1300 BLOCK OF BLADENSBURG ROAD NE,5D,503,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,35
5/31/17,2:05:29,AM,2017,1600 BLOCK OF MARYLAND AVENUE NE,5D,507,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,39
5/31/17,4:09:45,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,19
5/31/17,4:09:45,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
5/31/17,4:27:17,AM,2017,1200 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,51
5/31/17,4:27:17,AM,2017,1200 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,57
5/31/17,1:41:35,PM,2017,1300 BLOCK OF FARRAGUT STREET NW,4D,404,Pedestrian Stop,Community Policing,Person,White,Not Hispanic Or Latino,Male,47
5/31/17,8:11:15,PM,2017,3100 BLOCK OF M STREET NW,2D,206,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,19
5/31/17,8:16:29,PM,2017,2100 BLOCK OF K STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,21
5/31/17,10:40:09,PM,2017,1300 BLOCK OF NORTH CAPITOL STREET NW,5D,501,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,57
5/31/17,11:09:36,PM,2017,1600 BLOCK OF 31RST ST NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,19
5/31/17,11:09:36,PM,2017,1600 BLOCK OF 31RST ST NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,20
5/31/17,11:09:36,PM,2017,1600 BLOCK OF 31RST ST NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,20
5/31/17,11:09:36,PM,2017,1600 BLOCK OF 31RST ST NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,20
5/31/17,11:09:36,PM,2017,1600 BLOCK OF 31RST ST NW,2D,206,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,24
6/1/17,12:12:16,AM,2017,UNIT BLOCK OF FLORIDA AVENUE NE,5D,501,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,50
6/1/17,12:25:35,AM,2017,100 BLOCK OF RHODE ISLAND AVENUE NE,5D,502,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,37
6/1/17,7:12:06,PM,2017,Multiple/Unknown Address,,,Pedestrian Stop,Other,Person,Black,Unknown,Female,Juvenile
6/1/17,9:20:19,PM,2017,,,,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,32
6/1/17,9:39:15,PM,2017,,4D,409,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,26
6/1/17,9:39:15,PM,2017,,4D,409,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,28
6/1/17,9:55:58,PM,2017,,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,25
6/1/17,10:02:48,PM,2017,100 BLOCK OF 17TH STREET SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,32
6/1/17,10:23:35,PM,2017,1800 BLOCK OF KENDALL STREET NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,24
6/1/17,10:45:00,PM,2017,100 BLOCK OF FLORIDA AVENUE NE,5D,501,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,44
6/1/17,11:04:41,PM,2017,400 BLOCK OF 15TH STREET SE,1D,108,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,51
6/2/17,12:34:19,AM,2017,1800 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Unknown,Unknown,Female,50
6/2/17,2:50:19,PM,2017,1800 BLOCK OF WISCONSIN AVENUE NW,2D,206,Pedestrian Stop,Call For Service,Person,White,Unknown,Male,39
6/2/17,4:07:28,PM,2017,700 BLOCK OF IRVING STREET NE,5D,502,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,18
6/2/17,4:07:28,PM,2017,700 BLOCK OF IRVING STREET NE,5D,502,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
6/2/17,5:07:40,PM,2017,700 BLOCK OF 15TH STREET NE,1D,108,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,52
6/2/17,5:07:40,PM,2017,700 BLOCK OF 15TH STREET NE,1D,108,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,57
6/2/17,5:21:01,PM,2017,600 BLOCK OF 24TH STREET NW,2D,207,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,41
6/2/17,9:38:59,PM,2017,700 BLOCK OF D STREET SE,1D,107,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,23
6/2/17,11:00:32,PM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,20
6/2/17,11:00:32,PM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,21
6/2/17,11:00:32,PM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,25
6/2/17,11:00:32,PM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,27
6/2/17,11:00:32,PM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,48
6/3/17,12:34:20,AM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,20
6/3/17,12:34:20,AM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,21
6/3/17,12:34:20,AM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,25
6/3/17,12:34:20,AM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,27
6/3/17,12:34:20,AM,2017,1400 BLOCK OF MONTANA AVENUE NE,5D,505,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,48
6/3/17,2:41:48,AM,2017,4500 BLOCK OF 45TH STREET NW,2D,202,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,31
6/3/17,3:04:14,AM,2017,1200 BLOCK OF EVARTS STREET NE,5D,504,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,45
6/3/17,3:15:41,AM,2017,1200 BLOCK OF NEW YORK AVENUE NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Female,62
6/3/17,3:23:02,AM,2017,2300 BLOCK OF BLADENSBURG ROAD NE,5D,503,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,23
6/3/17,3:26:22,AM,2017,1600 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,49
6/3/17,3:31:18,AM,2017,1900 BLOCK OF BLADENSBURG ROAD NE,5D,503,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,35
6/3/17,4:23:19,AM,2017,1600 BLOCK OF K STREET NW,2D,207,Pedestrian Stop,Suspicious Persons,Person,White,Not Hispanic Or Latino,Male,52
6/3/17,4:03:49,PM,2017,600 BLOCK OF F STREET NW,1D,102,Bicycle Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
6/3/17,9:32:46,PM,2017,300 BLOCK OF 8TH STREET SE,,,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,60
6/4/17,2:35:43,AM,2017,1400 BLOCK OF BRENTWOOD PARKWAY NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,21
6/4/17,2:35:43,AM,2017,1400 BLOCK OF BRENTWOOD PARKWAY NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,28
6/4/17,2:38:46,AM,2017,2300 BLOCK OF WASHINGTON PLACE NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,22
6/4/17,2:48:02,AM,2017,1800 BLOCK OF RHODE ISLAND AVENUE NE,5D,504,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,32
6/4/17,2:49:52,AM,2017,1200 BLOCK OF RHODE ISLAND AVENUE NE,5D,504,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,19
6/4/17,2:49:52,AM,2017,1200 BLOCK OF RHODE ISLAND AVENUE NE,5D,504,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Female,22
6/4/17,2:49:52,AM,2017,1200 BLOCK OF RHODE ISLAND AVENUE NE,5D,504,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Female,22
6/4/17,2:58:20,AM,2017,1900 BLOCK OF WEST VIRGINIA AVENUE NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,35
6/4/17,3:01:51,AM,2017,1800 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,20
6/4/17,5:33:50,AM,2017,1200 BLOCK OF V STREET NW,3D,305,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,18
6/4/17,5:33:50,AM,2017,1200 BLOCK OF V STREET NW,3D,305,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,20
6/4/17,5:33:50,AM,2017,1200 BLOCK OF V STREET NW,3D,305,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,24
6/4/17,5:33:50,AM,2017,1200 BLOCK OF V STREET NW,3D,305,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,25
6/4/17,3:15:39,PM,2017,900 BLOCK OF 11TH STREET SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,19
6/4/17,3:15:39,PM,2017,900 BLOCK OF 11TH STREET SE,1D,106,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,25
6/4/17,5:07:02,PM,2017,1400 BLOCK OF HALF STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,31
6/4/17,5:07:02,PM,2017,1400 BLOCK OF HALF STREET SW,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,38
6/4/17,7:29:17,PM,2017,2500 BLOCK OF SHERMAN AVENUE NW,3D,304,Pedestrian Stop,Juvenile Contact,Person,White,Hispanic Or Latino,Male,25
6/4/17,7:29:17,PM,2017,2500 BLOCK OF SHERMAN AVENUE NW,3D,304,Pedestrian Stop,Juvenile Contact,Person,White,Hispanic Or Latino,Male,Juvenile
6/4/17,7:29:17,PM,2017,2500 BLOCK OF SHERMAN AVENUE NW,3D,304,Pedestrian Stop,Juvenile Contact,Person,Black,Not Hispanic Or Latino,Male,Juvenile
6/4/17,7:58:21,PM,2017,1300 BLOCK OF COLUMBIA ROAD NW,3D,302,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,19
6/4/17,11:22:16,PM,2017,1200 BLOCK OF CONNECTICUT AVENUE NW,2D,208,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Female,28
6/5/17,4:20:07,AM,2017,1500 BLOCK OF DOWNING STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,24
6/5/17,4:25:20,AM,2017,1900 BLOCK OF KEARNY STREET NE,5D,504,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,58
6/5/17,4:30:57,AM,2017,1400 BLOCK OF DOWNING STREET NE,5D,505,Pedestrian Stop,Other,Person,Unknown,Unknown,Male,33
6/5/17,4:34:50,AM,2017,1700 BLOCK OF BLADENSBURG ROAD NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,22
6/5/17,5:34:09,PM,2017,600 BLOCK OF MORTON STREET NW,3D,302,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,19
6/6/17,3:55:46,AM,2017,2800 BLOCK OF NEW YORK AVENUE NE,5D,503,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,23
6/6/17,3:59:54,AM,2017,1200 BLOCK OF MONTELLO AVENUE NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,41
6/6/17,4:16:19,AM,2017,300 BLOCK OF ADAMS STREET NE,5D,502,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,24
6/6/17,4:20:30,AM,2017,1800 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,23
6/6/17,4:20:30,AM,2017,1800 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,35
6/6/17,4:20:30,AM,2017,1800 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,42
6/6/17,4:20:30,AM,2017,1800 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Hispanic Or Latino,Male,50
6/6/17,6:13:35,PM,2017,2200 BLOCK OF SAVANNAH STREET SE,7D,704,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,28
6/7/17,8:00:05,PM,2017,3100 BLOCK OF 13TH STREET NE,5D,504,Pedestrian Stop,Juvenile Contact,Person,White,Hispanic Or Latino,Male,Juvenile
6/7/17,9:22:24,PM,2017,1500 BLOCK OF NORTH CAPITOL STREET NW,5D,501,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,59
6/7/17,10:01:22,PM,2017,1500 BLOCK OF BENNING ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,22
6/7/17,11:19:10,PM,2017,5600 BLOCK OF 7TH STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Hispanic Or Latino,Male,24
6/7/17,11:19:10,PM,2017,5600 BLOCK OF 7TH STREET NW,4D,403,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,25
6/7/17,11:20:50,PM,2017,1600 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,35
6/7/17,11:32:44,PM,2017,Multiple/Unknown Address,,,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,35
6/7/17,11:55:34,PM,2017,1600 BLOCK OF LINCOLN ROAD NE,5D,502,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,34
6/8/17,12:42:06,AM,2017,1100 BLOCK OF QUEEN STREET NE,5D,506,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,44
6/8/17,7:38:54,PM,2017,1200 BLOCK OF U STREET NW,3D,305,Pedestrian Stop,Call For Service,Person,White,Not Hispanic Or Latino,Male,32
6/8/17,9:39:31,PM,2017,1600 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,18
6/8/17,9:39:31,PM,2017,1600 BLOCK OF NEW YORK AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,25
6/8/17,9:47:18,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,34
6/8/17,9:47:18,PM,2017,1800 BLOCK OF OTIS STREET NE,5D,504,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,58
6/8/17,10:11:22,PM,2017,1300 BLOCK OF PEABODY STREET NW,4D,402,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,26
6/8/17,10:11:22,PM,2017,1300 BLOCK OF PEABODY STREET NW,4D,402,Vehicle Stop,Community Policing,Person,White,Hispanic Or Latino,Male,26
6/9/17,4:05:30,PM,2017,Multiple/Unknown Address,,,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
